customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment
CUST_03645,27,4,1269.85,5,4,2,11,Loyal Customers
CUST_03646,247,1,6659.88,1,1,4,6,At Risk
CUST_03647,251,2,1125.75,1,2,2,5,At Risk
CUST_03648,149,3,3883.2000000000003,2,3,4,9,Potential Loyalists
CUST_03649,185,3,6641.92,2,3,4,9,Potential Loyalists
CUST_03650,64,1,403.58,4,1,1,6,At Risk
CUST_03651,152,1,1948.6,2,1,3,6,At Risk
CUST_03652,3,7,10693.710000000001,5,5,5,15,Champions
CUST_03653,255,2,11200.8,1,2,5,8,Potential Loyalists
CUST_03654,122,5,1516.79,3,5,2,10,Loyal Customers
CUST_03655,50,6,2338.5699999999997,4,5,3,12,Loyal Customers
CUST_03656,74,4,5787.68,3,4,4,11,Loyal Customers
CUST_03657,20,3,2928.32,5,3,3,11,Loyal Customers
CUST_03658,324,2,358.03,1,2,1,4,Lost Customers
CUST_03659,13,3,402.76,5,3,1,9,Potential Loyalists
CUST_03660,178,2,12039.210000000001,2,2,5,9,Potential Loyalists
CUST_03661,53,2,408.93,4,2,1,7,Potential Loyalists
CUST_03662,32,3,1767.74,4,3,3,10,Loyal Customers
CUST_03663,120,3,5978.67,3,3,4,10,Loyal Customers
CUST_03664,110,6,1901.07,3,5,3,11,Loyal Customers
CUST_03665,68,4,2574.94,4,4,3,11,Loyal Customers
CUST_03666,160,6,4691.75,2,5,4,11,Loyal Customers
CUST_03667,81,3,309.37,3,3,1,7,Potential Loyalists
CUST_03668,176,5,11246.77,2,5,5,12,Loyal Customers
CUST_03669,269,4,2783.83,1,4,3,8,Potential Loyalists
CUST_03670,206,2,858.22,2,2,2,6,At Risk
CUST_03671,71,3,963.98,4,3,2,9,Potential Loyalists
CUST_03672,13,4,6525.85,5,4,4,13,Champions
CUST_03673,114,1,319.66,3,1,1,5,At Risk
CUST_03674,40,8,10420.99,4,5,5,14,Champions
CUST_03675,250,1,326.88,1,1,1,3,Lost Customers
CUST_03676,184,2,6536.219999999999,2,2,4,8,Potential Loyalists
CUST_03677,59,2,3847.65,4,2,4,10,Loyal Customers
CUST_03678,134,6,9335.54,2,5,5,12,Loyal Customers
CUST_03679,87,5,10893.36,3,5,5,13,Champions
CUST_03680,92,3,1666.92,3,3,2,8,Potential Loyalists
CUST_03681,72,7,3286.15,3,5,3,11,Loyal Customers
CUST_03682,82,2,1143.75,3,2,2,7,Potential Loyalists
CUST_03683,231,1,5235.29,1,1,4,6,At Risk
CUST_03684,87,1,4833.35,3,1,4,8,Potential Loyalists
CUST_03685,1,8,28905.899999999998,5,5,5,15,Champions
CUST_03686,67,2,800.91,4,2,2,8,Potential Loyalists
CUST_03687,74,3,4236.34,3,3,4,10,Loyal Customers
CUST_03688,121,2,367.1,3,2,1,6,At Risk
CUST_03689,366,2,649.55,1,2,1,4,Lost Customers
CUST_03690,78,5,15506.359999999999,3,5,5,13,Champions
CUST_03691,40,4,20931.55,4,4,5,13,Champions
CUST_03692,174,4,5260.650000000001,2,4,4,10,Loyal Customers
CUST_03693,87,9,5520.88,3,5,4,12,Loyal Customers
CUST_03694,4,6,3418.08,5,5,3,13,Champions
CUST_03695,29,6,7253.0,5,5,5,15,Champions
CUST_03696,143,2,821.0,2,2,2,6,At Risk
CUST_03697,247,1,381.06,1,1,1,3,Lost Customers
CUST_03698,40,5,2375.0,4,5,3,12,Loyal Customers
CUST_03699,356,2,195.07,1,2,1,4,Lost Customers
CUST_03700,81,10,8349.4,3,5,5,13,Champions
CUST_03701,138,2,100.41,2,2,1,5,At Risk
CUST_03702,198,4,2294.48,2,4,3,9,Potential Loyalists
CUST_03703,35,2,1855.6000000000001,4,2,3,9,Potential Loyalists
CUST_03704,59,1,219.32,4,1,1,6,At Risk
CUST_03705,347,2,259.02,1,2,1,4,Lost Customers
CUST_03706,169,4,18191.45,2,4,5,11,Loyal Customers
CUST_03707,361,1,4224.16,1,1,4,6,At Risk
CUST_03708,125,1,2326.67,2,1,3,6,At Risk
CUST_03709,185,2,1897.56,2,2,3,7,Potential Loyalists
CUST_03710,119,4,2050.3,3,4,3,10,Loyal Customers
CUST_03711,410,1,1121.28,1,1,2,4,Lost Customers
CUST_03712,197,5,5871.12,2,5,4,11,Loyal Customers
CUST_03713,153,3,3429.56,2,3,3,8,Potential Loyalists
CUST_03714,60,2,1596.9099999999999,4,2,2,8,Potential Loyalists
CUST_03715,17,3,3332.41,5,3,3,11,Loyal Customers
CUST_03716,121,3,1245.58,3,3,2,8,Potential Loyalists
CUST_03717,202,1,1099.6,2,1,2,5,At Risk
CUST_03718,67,7,5892.37,4,5,4,13,Champions
CUST_03719,27,5,2492.58,5,5,3,13,Champions
CUST_03720,117,1,31.96,3,1,1,5,At Risk
CUST_03721,362,2,1949.45,1,2,3,6,At Risk
CUST_03722,4,1,389.94,5,1,1,7,Potential Loyalists
CUST_03723,64,3,4308.76,4,3,4,11,Loyal Customers
CUST_03724,19,3,6637.56,5,3,4,12,Loyal Customers
CUST_03725,15,3,3171.06,5,3,3,11,Loyal Customers
CUST_03726,7,7,5197.18,5,5,4,14,Champions
CUST_03727,77,3,1633.35,3,3,2,8,Potential Loyalists
CUST_03728,29,8,5895.18,5,5,4,14,Champions
CUST_03729,63,2,12392.279999999999,4,2,5,11,Loyal Customers
CUST_03730,69,6,3355.2299999999996,4,5,3,12,Loyal Customers
CUST_03731,96,2,4399.82,3,2,4,9,Potential Loyalists
CUST_03732,261,2,1122.19,1,2,2,5,At Risk
CUST_03733,271,2,494.87,1,2,1,4,Lost Customers
CUST_03734,363,1,969.35,1,1,2,4,Lost Customers
CUST_03735,108,2,18202.43,3,2,5,10,Loyal Customers
CUST_03736,134,4,4043.37,2,4,4,10,Loyal Customers
CUST_03737,42,8,14441.019999999999,4,5,5,14,Champions
CUST_03738,71,1,1049.75,4,1,2,7,Potential Loyalists
CUST_03739,60,5,5880.26,4,5,4,13,Champions
CUST_03740,54,3,8285.48,4,3,5,12,Loyal Customers
CUST_03741,130,2,1158.78,2,2,2,6,At Risk
CUST_03742,8,5,3771.21,5,5,4,14,Champions
CUST_03743,396,1,112.35,1,1,1,3,Lost Customers
CUST_03744,109,3,930.51,3,3,2,8,Potential Loyalists
CUST_03745,126,2,375.65,2,2,1,5,At Risk
CUST_03746,235,3,4860.3,1,3,4,8,Potential Loyalists
CUST_03747,43,4,1101.62,4,4,2,10,Loyal Customers
CUST_03748,194,2,1041.8899999999999,2,2,2,6,At Risk
CUST_03749,24,1,73.2,5,1,1,7,Potential Loyalists
CUST_03750,25,9,11453.210000000001,5,5,5,15,Champions
CUST_03751,389,1,474.37,1,1,1,3,Lost Customers
CUST_03752,74,1,1154.9,3,1,2,6,At Risk
CUST_03753,38,3,5755.57,4,3,4,11,Loyal Customers
CUST_03754,58,1,82.46,4,1,1,6,At Risk
CUST_03755,20,6,8141.92,5,5,5,15,Champions
CUST_03756,235,2,2899.75,1,2,3,6,At Risk
CUST_03757,23,5,1613.94,5,5,2,12,Loyal Customers
CUST_03758,98,7,10921.41,3,5,5,13,Champions
CUST_03759,62,4,4538.94,4,4,4,12,Loyal Customers
CUST_03760,4,4,5543.43,5,4,4,13,Champions
CUST_03761,11,7,5956.93,5,5,4,14,Champions
CUST_03762,12,3,2400.92,5,3,3,11,Loyal Customers
CUST_03763,137,1,10095.45,2,1,5,8,Potential Loyalists
CUST_03764,182,1,44.22,2,1,1,4,Lost Customers
CUST_03765,179,2,283.68,2,2,1,5,At Risk
CUST_03766,44,6,7362.24,4,5,5,14,Champions
CUST_03767,123,1,844.2,3,1,2,6,At Risk
CUST_03768,35,6,3785.09,4,5,4,13,Champions
CUST_03769,21,2,2557.33,5,2,3,10,Loyal Customers
CUST_03770,114,2,507.38,3,2,1,6,At Risk
CUST_03771,20,5,10839.68,5,5,5,15,Champions
CUST_03772,331,2,2390.22,1,2,3,6,At Risk
CUST_03773,11,8,11588.03,5,5,5,15,Champions
CUST_03774,96,7,3862.4500000000003,3,5,4,12,Loyal Customers
CUST_03775,185,2,4521.33,2,2,4,8,Potential Loyalists
CUST_03776,3,3,539.3199999999999,5,3,1,9,Potential Loyalists
CUST_03777,111,2,2555.26,3,2,3,8,Potential Loyalists
CUST_03778,123,2,5556.17,3,2,4,9,Potential Loyalists
CUST_03779,254,2,240.62,1,2,1,4,Lost Customers
CUST_03780,5,2,1371.78,5,2,2,9,Potential Loyalists
CUST_03781,87,3,2300.28,3,3,3,9,Potential Loyalists
CUST_03782,9,3,2306.16,5,3,3,11,Loyal Customers
CUST_03783,66,5,6075.54,4,5,4,13,Champions
CUST_03784,130,1,28.87,2,1,1,4,Lost Customers
CUST_03785,42,10,14282.49,4,5,5,14,Champions
CUST_03786,126,2,4428.29,2,2,4,8,Potential Loyalists
CUST_03787,368,3,1346.5900000000001,1,3,2,6,At Risk
CUST_03788,317,3,960.7,1,3,2,6,At Risk
CUST_03789,57,2,4402.95,4,2,4,10,Loyal Customers
CUST_03790,25,1,497.96,5,1,1,7,Potential Loyalists
CUST_03791,426,1,86.94,1,1,1,3,Lost Customers
CUST_03792,222,3,2937.2400000000002,1,3,3,7,Potential Loyalists
CUST_03793,122,1,547.65,3,1,1,5,At Risk
CUST_03794,421,1,619.61,1,1,1,3,Lost Customers
CUST_03795,48,3,42480.020000000004,4,3,5,12,Loyal Customers
CUST_03796,21,8,3151.0,5,5,3,13,Champions
CUST_03797,33,4,3004.2000000000003,4,4,3,11,Loyal Customers
CUST_03798,23,10,7382.13,5,5,5,15,Champions
CUST_03799,292,2,756.4200000000001,1,2,2,5,At Risk
CUST_03800,20,3,3719.83,5,3,4,12,Loyal Customers
CUST_03801,388,2,513.5799999999999,1,2,1,4,Lost Customers
CUST_03802,290,1,393.48,1,1,1,3,Lost Customers
CUST_03803,60,7,3589.02,4,5,4,13,Champions
CUST_03804,45,2,788.6,4,2,2,8,Potential Loyalists
CUST_03805,56,5,3118.3799999999997,4,5,3,12,Loyal Customers
CUST_03806,44,4,5364.28,4,4,4,12,Loyal Customers
CUST_03807,177,4,12627.28,2,4,5,11,Loyal Customers
CUST_03808,163,2,1839.1999999999998,2,2,3,7,Potential Loyalists
CUST_03809,18,3,17086.18,5,3,5,13,Champions
CUST_03810,308,4,5747.08,1,4,4,9,Potential Loyalists
CUST_03811,58,4,10386.58,4,4,5,13,Champions
CUST_03812,19,6,7025.41,5,5,5,15,Champions
CUST_03813,55,6,1608.73,4,5,2,11,Loyal Customers
CUST_03814,358,1,230.62,1,1,1,3,Lost Customers
CUST_03815,2,10,21335.440000000002,5,5,5,15,Champions
CUST_03816,58,1,563.26,4,1,1,6,At Risk
CUST_03817,311,2,5214.469999999999,1,2,4,7,Potential Loyalists
CUST_03818,124,1,434.74,2,1,1,4,Lost Customers
CUST_03819,12,4,1289.96,5,4,2,11,Loyal Customers
CUST_03820,310,3,1561.3799999999999,1,3,2,6,At Risk
CUST_03821,84,2,190.54999999999998,3,2,1,6,At Risk
CUST_03822,51,5,8137.25,4,5,5,14,Champions
CUST_03823,20,3,1394.31,5,3,2,10,Loyal Customers
CUST_03824,12,4,10223.92,5,4,5,14,Champions
CUST_03825,59,7,4277.1900000000005,4,5,4,13,Champions
CUST_03826,182,4,6337.28,2,4,4,10,Loyal Customers
CUST_03827,88,3,488.38,3,3,1,7,Potential Loyalists
CUST_03828,56,1,2610.15,4,1,3,8,Potential Loyalists
CUST_03829,431,1,11453.2,1,1,5,7,Potential Loyalists
CUST_03830,153,2,1155.4499999999998,2,2,2,6,At Risk
CUST_03831,373,2,2904.37,1,2,3,6,At Risk
CUST_03832,4,10,11888.11,5,5,5,15,Champions
CUST_03833,53,10,7493.01,4,5,5,14,Champions
CUST_03834,109,1,556.83,3,1,1,5,At Risk
CUST_03835,119,6,6548.93,3,5,4,12,Loyal Customers
CUST_03836,5,2,1325.99,5,2,2,9,Potential Loyalists
CUST_03837,177,2,276.33,2,2,1,5,At Risk
CUST_03838,422,2,1599.72,1,2,2,5,At Risk
CUST_03839,23,7,5678.38,5,5,4,14,Champions
CUST_03840,130,4,4342.07,2,4,4,10,Loyal Customers
CUST_03841,1,5,3551.48,5,5,4,14,Champions
CUST_03842,190,1,200.06,2,1,1,4,Lost Customers
CUST_03843,23,5,2646.2599999999998,5,5,3,13,Champions
CUST_03844,62,7,3450.17,4,5,3,12,Loyal Customers
CUST_03845,24,3,255.3,5,3,1,9,Potential Loyalists
CUST_03846,10,4,3683.42,5,4,4,13,Champions
CUST_03847,449,1,339.96,1,1,1,3,Lost Customers
CUST_03848,137,3,1755.4,2,3,3,8,Potential Loyalists
CUST_03849,68,3,14346.31,4,3,5,12,Loyal Customers
CUST_03850,318,1,1060.75,1,1,2,4,Lost Customers
CUST_03851,74,3,4176.38,3,3,4,10,Loyal Customers
CUST_03852,346,2,631.51,1,2,1,4,Lost Customers
CUST_03853,224,4,2119.59,1,4,3,8,Potential Loyalists
CUST_03854,227,1,1740.6,1,1,3,5,At Risk
CUST_03855,23,6,5221.79,5,5,4,14,Champions
CUST_03856,357,1,14532.72,1,1,5,7,Potential Loyalists
CUST_03857,196,3,1235.66,2,3,2,7,Potential Loyalists
CUST_03858,20,6,2235.87,5,5,3,13,Champions
CUST_03859,10,2,661.69,5,2,2,9,Potential Loyalists
CUST_03860,147,1,28.49,2,1,1,4,Lost Customers
CUST_03861,57,5,4140.01,4,5,4,13,Champions
CUST_03862,70,2,666.6800000000001,4,2,2,8,Potential Loyalists
CUST_03863,73,3,10588.44,3,3,5,11,Loyal Customers
CUST_03864,44,4,3455.34,4,4,3,11,Loyal Customers
CUST_03865,18,4,7491.44,5,4,5,14,Champions
CUST_03866,43,3,3416.2400000000002,4,3,3,10,Loyal Customers
CUST_03867,77,6,12555.600000000002,3,5,5,13,Champions
CUST_03868,20,3,3531.8,5,3,4,12,Loyal Customers
CUST_03869,12,2,386.72,5,2,1,8,Potential Loyalists
CUST_03870,172,1,276.5,2,1,1,4,Lost Customers
CUST_03871,146,7,10488.98,2,5,5,12,Loyal Customers
CUST_03872,185,2,1684.85,2,2,2,6,At Risk
CUST_03873,32,3,2030.44,4,3,3,10,Loyal Customers
CUST_03874,165,4,5569.45,2,4,4,10,Loyal Customers
CUST_03875,185,4,2192.93,2,4,3,9,Potential Loyalists
CUST_03876,14,5,3676.0499999999997,5,5,4,14,Champions
CUST_03877,424,1,63.41,1,1,1,3,Lost Customers
CUST_03878,249,2,356.91,1,2,1,4,Lost Customers
CUST_03879,11,1,262.02,5,1,1,7,Potential Loyalists
CUST_03880,245,2,3361.3500000000004,1,2,3,6,At Risk
CUST_03881,48,6,8704.27,4,5,5,14,Champions
CUST_03882,164,9,9636.88,2,5,5,12,Loyal Customers
CUST_03883,169,4,7046.400000000001,2,4,5,11,Loyal Customers
CUST_03884,6,6,1582.05,5,5,2,12,Loyal Customers
CUST_03885,240,2,4401.61,1,2,4,7,Potential Loyalists
CUST_03886,137,2,261.01,2,2,1,5,At Risk
CUST_03887,62,2,711.5899999999999,4,2,2,8,Potential Loyalists
CUST_03888,137,2,6044.89,2,2,4,8,Potential Loyalists
CUST_03889,343,2,17508.63,1,2,5,8,Potential Loyalists
CUST_03890,43,5,2651.6600000000003,4,5,3,12,Loyal Customers
CUST_03891,88,2,683.5,3,2,2,7,Potential Loyalists
CUST_03892,9,4,3480.94,5,4,3,12,Loyal Customers
CUST_03893,149,1,1022.08,2,1,2,5,At Risk
CUST_03894,223,3,1781.68,1,3,3,7,Potential Loyalists
CUST_03895,218,2,460.22999999999996,1,2,1,4,Lost Customers
CUST_03896,323,1,177.28,1,1,1,3,Lost Customers
CUST_03897,389,1,26.04,1,1,1,3,Lost Customers
CUST_03898,54,4,4237.95,4,4,4,12,Loyal Customers
CUST_03899,85,1,181.64,3,1,1,5,At Risk
CUST_03900,6,2,3543.65,5,2,4,11,Loyal Customers
CUST_03901,383,1,1192.35,1,1,2,4,Lost Customers
CUST_03902,76,2,263.69,3,2,1,6,At Risk
CUST_03903,217,2,1168.14,1,2,2,5,At Risk
CUST_03904,60,7,4854.34,4,5,4,13,Champions
CUST_03905,219,2,927.13,1,2,2,5,At Risk
CUST_03906,14,6,34773.380000000005,5,5,5,15,Champions
CUST_03907,107,1,686.07,3,1,2,6,At Risk
CUST_03908,71,5,1150.4,4,5,2,11,Loyal Customers
CUST_03909,60,2,110.77,4,2,1,7,Potential Loyalists
CUST_03910,44,5,4300.07,4,5,4,13,Champions
CUST_03911,77,4,4259.85,3,4,4,11,Loyal Customers
CUST_03912,68,1,480.93,4,1,1,6,At Risk
CUST_03913,88,4,7957.1,3,4,5,12,Loyal Customers
CUST_03914,376,2,362.56,1,2,1,4,Lost Customers
CUST_03915,14,5,2496.43,5,5,3,13,Champions
CUST_03916,119,5,1813.63,3,5,3,11,Loyal Customers
CUST_03917,195,4,1502.76,2,4,2,8,Potential Loyalists
CUST_03918,40,4,6322.41,4,4,4,12,Loyal Customers
CUST_03919,122,2,1143.6,3,2,2,7,Potential Loyalists
CUST_03920,84,2,1394.74,3,2,2,7,Potential Loyalists
CUST_03921,90,5,3298.2999999999997,3,5,3,11,Loyal Customers
CUST_03922,99,1,411.1,3,1,1,5,At Risk
CUST_03923,25,10,38610.82,5,5,5,15,Champions
CUST_03924,79,5,7055.68,3,5,5,13,Champions
CUST_03925,25,2,1561.86,5,2,2,9,Potential Loyalists
CUST_03926,164,2,8239.92,2,2,5,9,Potential Loyalists
CUST_03927,28,3,5144.5,5,3,4,12,Loyal Customers
CUST_03928,62,6,4100.45,4,5,4,13,Champions
CUST_03929,174,3,8505.43,2,3,5,10,Loyal Customers
CUST_03930,341,1,54.26,1,1,1,3,Lost Customers
CUST_03931,127,3,5294.42,2,3,4,9,Potential Loyalists
CUST_03932,322,1,16.98,1,1,1,3,Lost Customers
CUST_03933,24,7,20956.870000000003,5,5,5,15,Champions
CUST_03934,123,1,629.22,3,1,1,5,At Risk
CUST_03935,36,5,3321.59,4,5,3,12,Loyal Customers
CUST_03936,224,2,896.6,1,2,2,5,At Risk
CUST_03937,279,1,1490.19,1,1,2,4,Lost Customers
CUST_03938,3,1,3436.95,5,1,3,9,Potential Loyalists
CUST_03939,19,6,1837.3500000000001,5,5,3,13,Champions
CUST_03940,142,3,471.65,2,3,1,6,At Risk
CUST_03941,118,1,444.39,3,1,1,5,At Risk
CUST_03942,51,3,2690.55,4,3,3,10,Loyal Customers
CUST_03943,46,7,15024.33,4,5,5,14,Champions
CUST_03944,267,1,858.02,1,1,2,4,Lost Customers
CUST_03945,86,2,2051.23,3,2,3,8,Potential Loyalists
CUST_03946,37,2,638.1,4,2,1,7,Potential Loyalists
CUST_03947,12,5,13112.24,5,5,5,15,Champions
CUST_03948,90,2,220.83999999999997,3,2,1,6,At Risk
CUST_03949,48,9,11759.1,4,5,5,14,Champions
CUST_03950,64,8,14596.29,4,5,5,14,Champions
CUST_03951,48,2,1475.69,4,2,2,8,Potential Loyalists
CUST_03952,316,2,2823.56,1,2,3,6,At Risk
CUST_03953,73,5,2671.5099999999998,3,5,3,11,Loyal Customers
CUST_03954,10,2,810.0,5,2,2,9,Potential Loyalists
CUST_03955,27,4,1038.87,5,4,2,11,Loyal Customers
CUST_03956,83,1,86.94,3,1,1,5,At Risk
CUST_03957,140,5,5309.59,2,5,4,11,Loyal Customers
CUST_03958,229,4,30300.57,1,4,5,10,Loyal Customers
CUST_03959,12,1,1925.52,5,1,3,9,Potential Loyalists
CUST_03960,21,5,1840.78,5,5,3,13,Champions
CUST_03961,55,4,20508.8,4,4,5,13,Champions
CUST_03962,109,2,6463.97,3,2,4,9,Potential Loyalists
CUST_03963,82,6,2948.45,3,5,3,11,Loyal Customers
CUST_03964,166,2,453.24,2,2,1,5,At Risk
CUST_03965,140,4,1578.06,2,4,2,8,Potential Loyalists
CUST_03966,342,2,1305.17,1,2,2,5,At Risk
CUST_03967,5,2,12033.3,5,2,5,12,Loyal Customers
CUST_03968,32,10,5806.76,4,5,4,13,Champions
CUST_03969,23,4,5850.85,5,4,4,13,Champions
CUST_03970,195,4,4018.77,2,4,4,10,Loyal Customers
CUST_03971,76,8,19936.29,3,5,5,13,Champions
CUST_03972,60,2,3678.15,4,2,4,10,Loyal Customers
CUST_03973,227,3,1237.73,1,3,2,6,At Risk
CUST_03974,11,3,3274.91,5,3,3,11,Loyal Customers
CUST_03975,252,1,188.8,1,1,1,3,Lost Customers
CUST_03976,376,2,1428.78,1,2,2,5,At Risk
CUST_03977,91,5,3459.35,3,5,3,11,Loyal Customers
CUST_03978,179,2,725.75,2,2,2,6,At Risk
CUST_03979,158,3,6252.879999999999,2,3,4,9,Potential Loyalists
CUST_03980,92,7,6077.04,3,5,4,12,Loyal Customers
CUST_03981,72,4,4091.27,3,4,4,11,Loyal Customers
CUST_03982,6,5,1211.01,5,5,2,12,Loyal Customers
CUST_03983,51,5,14373.13,4,5,5,14,Champions
CUST_03984,20,3,20991.989999999998,5,3,5,13,Champions
CUST_03985,37,7,13566.25,4,5,5,14,Champions
CUST_03986,110,2,4617.31,3,2,4,9,Potential Loyalists
CUST_03987,411,2,6625.3,1,2,4,7,Potential Loyalists
CUST_03988,268,1,1387.13,1,1,2,4,Lost Customers
CUST_03989,140,3,2185.0,2,3,3,8,Potential Loyalists
CUST_03990,22,4,3553.9500000000003,5,4,4,13,Champions
CUST_03991,55,6,4438.93,4,5,4,13,Champions
CUST_03992,71,3,26811.38,4,3,5,12,Loyal Customers
CUST_03993,88,2,752.4,3,2,2,7,Potential Loyalists
CUST_03994,125,2,3064.6600000000003,2,2,3,7,Potential Loyalists
CUST_03995,213,3,1794.95,1,3,3,7,Potential Loyalists
CUST_03996,158,2,2186.91,2,2,3,7,Potential Loyalists
CUST_03997,210,2,2085.03,2,2,3,7,Potential Loyalists
CUST_03998,260,1,229.75,1,1,1,3,Lost Customers
CUST_03999,7,2,247.1,5,2,1,8,Potential Loyalists
CUST_04000,114,4,3229.39,3,4,3,10,Loyal Customers
CUST_04001,31,6,13422.28,4,5,5,14,Champions
CUST_04002,358,2,1042.14,1,2,2,5,At Risk
CUST_04003,7,5,3042.2200000000003,5,5,3,13,Champions
CUST_04004,80,6,12819.39,3,5,5,13,Champions
CUST_04005,119,2,3350.61,3,2,3,8,Potential Loyalists
CUST_04006,18,2,673.12,5,2,2,9,Potential Loyalists
CUST_04007,201,3,509.71000000000004,2,3,1,6,At Risk
CUST_04008,18,4,5781.68,5,4,4,13,Champions
CUST_04009,60,3,1571.28,4,3,2,9,Potential Loyalists
CUST_04010,113,3,8016.76,3,3,5,11,Loyal Customers
CUST_04011,8,9,23138.92,5,5,5,15,Champions
CUST_04012,367,1,1763.67,1,1,3,5,At Risk
CUST_04013,88,1,1424.01,3,1,2,6,At Risk
CUST_04014,63,3,15985.390000000001,4,3,5,12,Loyal Customers
CUST_04015,117,3,1275.8899999999999,3,3,2,8,Potential Loyalists
CUST_04016,90,3,2174.96,3,3,3,9,Potential Loyalists
CUST_04017,32,3,1272.65,4,3,2,9,Potential Loyalists
CUST_04018,91,6,28383.62,3,5,5,13,Champions
CUST_04019,167,3,4326.26,2,3,4,9,Potential Loyalists
CUST_04020,18,6,8071.02,5,5,5,15,Champions
CUST_04021,153,5,6341.1,2,5,4,11,Loyal Customers
CUST_04022,66,4,2217.73,4,4,3,11,Loyal Customers
CUST_04023,188,2,394.79,2,2,1,5,At Risk
CUST_04024,18,5,2224.5299999999997,5,5,3,13,Champions
CUST_04025,174,3,1009.29,2,3,2,7,Potential Loyalists
CUST_04026,71,2,690.35,4,2,2,8,Potential Loyalists
CUST_04027,19,3,3332.9900000000002,5,3,3,11,Loyal Customers
CUST_04028,78,2,238.31,3,2,1,6,At Risk
CUST_04029,98,5,1803.44,3,5,3,11,Loyal Customers
CUST_04030,66,1,982.21,4,1,2,7,Potential Loyalists
CUST_04031,324,2,805.88,1,2,2,5,At Risk
CUST_04032,436,1,198.13,1,1,1,3,Lost Customers
CUST_04033,102,8,4759.37,3,5,4,12,Loyal Customers
CUST_04034,247,2,1356.21,1,2,2,5,At Risk
CUST_04035,32,7,8004.79,4,5,5,14,Champions
CUST_04036,415,2,228.77999999999997,1,2,1,4,Lost Customers
CUST_04037,216,4,7742.650000000001,1,4,5,10,Loyal Customers
CUST_04038,444,1,133.44,1,1,1,3,Lost Customers
CUST_04039,101,3,2800.88,3,3,3,9,Potential Loyalists
CUST_04040,29,4,1036.0700000000002,5,4,2,11,Loyal Customers
CUST_04041,44,3,1516.25,4,3,2,9,Potential Loyalists
CUST_04042,67,4,4653.95,4,4,4,12,Loyal Customers
CUST_04043,247,1,910.76,1,1,2,4,Lost Customers
CUST_04044,40,4,983.2900000000001,4,4,2,10,Loyal Customers
CUST_04045,22,6,2709.62,5,5,3,13,Champions
CUST_04046,197,5,5807.839999999999,2,5,4,11,Loyal Customers
CUST_04047,69,4,8121.07,4,4,5,13,Champions
CUST_04048,160,2,4770.27,2,2,4,8,Potential Loyalists
CUST_04049,152,4,8262.32,2,4,5,11,Loyal Customers
CUST_04050,375,1,139.9,1,1,1,3,Lost Customers
CUST_04051,325,1,2059.11,1,1,3,5,At Risk
CUST_04052,113,1,683.7,3,1,2,6,At Risk
CUST_04053,32,1,637.17,4,1,1,6,At Risk
CUST_04054,19,6,5510.15,5,5,4,14,Champions
CUST_04055,162,2,168.67000000000002,2,2,1,5,At Risk
CUST_04056,54,5,8171.07,4,5,5,14,Champions
CUST_04057,50,2,2312.5499999999997,4,2,3,9,Potential Loyalists
CUST_04058,27,3,1491.7500000000002,5,3,2,10,Loyal Customers
CUST_04059,409,1,2028.03,1,1,3,5,At Risk
CUST_04060,71,5,4940.08,4,5,4,13,Champions
CUST_04061,103,3,1996.5299999999997,3,3,3,9,Potential Loyalists
CUST_04062,74,6,1113.8799999999999,3,5,2,10,Loyal Customers
CUST_04063,148,2,163.45,2,2,1,5,At Risk
CUST_04064,120,6,3736.7000000000003,3,5,4,12,Loyal Customers
CUST_04065,241,2,3395.13,1,2,3,6,At Risk
CUST_04066,49,1,1334.47,4,1,2,7,Potential Loyalists
CUST_04067,102,4,3825.0,3,4,4,11,Loyal Customers
CUST_04068,95,1,1584.9,3,1,2,6,At Risk
CUST_04069,55,2,2430.65,4,2,3,9,Potential Loyalists
CUST_04070,93,4,1527.27,3,4,2,9,Potential Loyalists
CUST_04071,57,8,20538.33,4,5,5,14,Champions
CUST_04072,206,1,1539.25,2,1,2,5,At Risk
CUST_04073,154,3,6070.8099999999995,2,3,4,9,Potential Loyalists
CUST_04074,248,3,7300.219999999999,1,3,5,9,Potential Loyalists
CUST_04075,200,5,15105.94,2,5,5,12,Loyal Customers
CUST_04076,35,1,148.13,4,1,1,6,At Risk
CUST_04077,32,3,2998.2000000000003,4,3,3,10,Loyal Customers
CUST_04078,32,5,9799.13,4,5,5,14,Champions
CUST_04079,220,1,318.18,1,1,1,3,Lost Customers
CUST_04080,6,3,1635.81,5,3,2,10,Loyal Customers
CUST_04081,78,3,1091.76,3,3,2,8,Potential Loyalists
CUST_04082,147,2,2277.92,2,2,3,7,Potential Loyalists
CUST_04083,51,10,10975.529999999999,4,5,5,14,Champions
CUST_04084,86,6,5710.92,3,5,4,12,Loyal Customers
CUST_04085,9,3,5118.64,5,3,4,12,Loyal Customers
CUST_04086,69,3,2575.46,4,3,3,10,Loyal Customers
CUST_04087,96,4,1789.79,3,4,3,10,Loyal Customers
CUST_04088,72,4,2964.08,3,4,3,10,Loyal Customers
CUST_04089,65,2,3290.93,4,2,3,9,Potential Loyalists
CUST_04090,324,2,3306.9,1,2,3,6,At Risk
CUST_04091,9,8,13713.31,5,5,5,15,Champions
CUST_04092,15,9,13121.23,5,5,5,15,Champions
